ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),tag_qx,tag_qy,tag_qz,tag_qw
1762457098.330051,0.007536133,0.015513447,-0.014886613,0.000245073,-0.001141693,-0.000807787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.977968705,-0.005289580,0.026797927,0.000066920,-0.015809099,0.559799460,0.996559421,0.013569816,0.001540768,-0.081748437
1762457098.394350,-0.016090867,0.039191447,0.004005387,0.000057073,0.000182307,0.000032213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976353070,-0.004326594,0.027121035,0.000071514,-0.015811860,0.559798029,0.996492545,0.013692327,0.001036662,-0.082547283
1762457098.434017,-0.000551867,0.021682447,0.000310387,0.000224073,0.001010307,-0.000767787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978353662,-0.006160553,0.026962991,0.000078132,-0.015810300,0.559750392,0.996572293,0.013687253,0.001970645,-0.081562496
1762457098.499410,-0.008295867,0.022378447,-0.010913613,-0.000321927,0.000217307,0.000874213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978145834,-0.001967687,0.027248069,0.000066751,-0.015808881,0.559744181,0.996568428,0.013658444,-0.000131660,-0.081638215
1762457098.564234,0.022390133,0.006426447,0.000427387,0.000261073,-0.000518693,-0.000965787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.975501603,-0.005236199,0.026674496,0.000078326,-0.015805438,0.559733381,0.996458757,0.013507996,0.001502552,-0.082977238
1762457098.604322,-0.000748867,0.017510447,0.012558387,0.000494073,0.000721307,-0.000723787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978192380,-0.004018889,0.026838474,0.000080250,-0.015810975,0.559816953,0.996570451,0.013538022,0.000907461,-0.081628639
1762457098.641233,-0.023418867,0.009624447,0.007981387,0.000218073,0.000446307,-0.001007787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976324556,-0.004060415,0.026688750,0.000077092,-0.015809187,0.559852048,0.996494729,0.013465977,0.000921688,-0.082559517
1762457098.706964,-0.015845867,-0.012070553,-0.004435613,-0.000428927,0.001166307,0.000267213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.975900227,-0.004448099,0.027191007,0.000080507,-0.015810364,0.559778322,0.996473148,0.013732449,0.001091204,-0.082773757
1762457098.774359,-0.000439867,0.015245447,-0.004966613,-0.000033927,-0.000802693,-0.000689787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976937930,-0.003061520,0.027279978,0.000093003,-0.015808481,0.559678162,0.996517424,0.013719223,0.000403793,-0.082247456
1762457098.812211,0.006585133,0.010807447,0.012302387,-0.000299927,-0.000594693,-0.000401787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.972989401,-0.006813168,0.026809194,0.000093509,-0.015804044,0.559634769,0.996349574,0.013643330,0.002265524,-0.084239257
1762457098.879964,0.014561133,0.006893447,-0.005112613,-0.000418927,-0.000806693,-0.000088787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.973004738,-0.004731101,0.026989805,0.000113505,-0.015803938,0.559639276,0.996353161,0.013645688,0.001220780,-0.084218075
1762457098.946209,-0.000587867,0.013522447,0.004842387,0.000500073,0.000409307,-0.000288787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976528142,-0.005792724,0.026410941,0.000162213,-0.015811536,0.559785861,0.996501919,0.013398834,0.001797643,-0.082469175
1762457099.014141,-0.008624867,0.008566447,0.017044387,0.000357073,0.000993307,0.000267213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976269930,-0.000951473,0.027096326,0.000233054,-0.015808046,0.559690640,0.996493388,0.013540765,-0.000644532,-0.082566094
1762457099.056922,0.075830133,-0.025863553,-0.008658613,-0.000197927,-0.001506693,-0.001088787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978934360,-0.003995153,0.026993303,0.000270744,-0.015812441,0.559807280,0.996599652,0.013613872,0.000894365,-0.081258828
1762457099.122974,-0.000363867,0.013413447,0.000211387,0.000637073,0.000572307,-0.000661787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.977122268,-0.006381850,0.027036257,0.000279126,-0.015812501,0.559721185,0.996520915,0.013734052,0.002069472,-0.082177601
1762457099.161155,-0.008597867,0.006258447,0.014945387,-0.000172927,-0.000344693,-0.000472787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.974489840,-0.005449454,0.026915322,0.000286786,-0.015804784,0.559625238,0.996414615,0.013637630,0.001591912,-0.083482904
1762457099.222925,-0.023301867,0.010106447,-0.002590613,0.000084073,-0.000119693,-0.000245787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.975899527,-0.003481791,0.027046442,0.000326568,-0.015799986,0.559569250,0.996475604,0.013620457,0.000615730,-0.082767595
1762457099.266331,-0.000318867,0.017479447,-0.012961613,0.000364073,0.000630307,0.000437213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978700465,-0.002937246,0.027474721,0.000363616,-0.015802317,0.559683405,0.996588341,0.013810847,0.000346035,-0.081368422
1762457099.327172,0.006975133,0.023964447,-0.000063613,-0.000171927,-0.000961693,-0.000928787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.977662283,-0.004137364,0.026392635,0.000428233,-0.015798579,0.559591404,0.996551589,0.013320960,0.000981161,-0.081893341
